cc_id,length_nm,adopt_type,turn_angle,e2e_ratio,h_mean_nm,h_max_on_path,end_tangent_angle,n_pixel,endpoints
4526,180.52,polyline,,,1.172,,,9,
2662,180.52,polyline,,,0.9622,,,9,
1066,180.52,polyline,,,0.9959,,,9,
3850,180.52,polyline,,,1.0362,,,9,
4620,180.52,polyline,,,1.1839,,,9,
1859,177.17,polyline,,,0.8815,,,8,
4160,172.43,cc_longest,180.0,1.1592,2.6433,9.909,152.6,9,"365,224;358,221"
5483,172.43,polyline,,,1.1974,,,9,
3033,169.08,polyline,,,0.9324,,,8,
3374,169.08,cc_longest,180.0,1.0738,1.561,2.199,135.0,8,"289,266;285,259"
832,169.08,polyline,,,0.7958,,,0,
5290,169.08,polyline,,,1.3441,,,8,
5719,169.08,cc_longest,180.0,1.1084,1.2564,2.38,143.7,11,"507,142;502,148"
5705,169.08,cc_longest,180.0,1.1084,1.5117,3.465,171.1,8,"506,170;501,176"
3443,169.08,polyline,,,1.4183,,,8,
1570,169.08,polyline,,,0.9726,,,8,
5062,165.73,cc_longest,180.0,1.0,2.2862,3.705,180.0,7,"447,390;441,396"
4495,164.34,polyline,,,1.0255,,,9,
3879,164.34,cc_longest,180.0,1.0437,1.6603,3.758,157.5,9,"332,507;331,499"
5730,164.34,cc_longest,180.0,1.0437,1.9713,4.378,162.4,9,"511,86;503,85"
4025,160.99,polyline,,,1.1806,,,8,
3889,160.99,polyline,,,1.046,,,8,
4799,160.99,polyline,,,1.4715,,,8,
3480,160.99,polyline,,,1.1056,,,0,
1737,160.99,polyline,,,1.2533,,,8,
1398,160.99,polyline,,,0.9093,,,8,
3077,160.99,polyline,,,0.8845,,,0,
2579,152.9,polyline,,,1.3869,,,8,
4215,149.55,polyline,,,1.1134,,,9,
5643,149.55,polyline,,,0.7969,,,7,
187,149.55,cc_longest,180.0,1.2107,1.9722,4.57,123.7,7,"20,174;18,180"
1002,149.55,polyline,,,1.2315,,,7,
4074,149.55,polyline,,,0.931,,,0,
3276,149.55,cc_longest,180.0,1.0618,2.3627,3.888,163.2,7,"282,60;278,54"
3790,144.81,polyline,,,1.2827,,,8,
3607,144.81,polyline,,,1.2047,,,11,
2444,144.81,polyline,,,0.8517,,,8,
3433,144.81,cc_longest,180.0,1.2715,0.9631,1.675,107.6,11,"291,280;294,275"
847,141.46,cc_longest,180.0,1.1907,1.5212,2.577,123.7,7,"76,327;70,328"
2658,141.46,polyline,,,1.3834,,,0,
1033,141.46,polyline,,,1.1565,,,7,
2749,141.46,polyline,,,0.7961,,,7,
621,141.46,polyline,,,1.2139,,,0,
3499,141.46,polyline,,,1.3589,,,9,
3550,141.46,cc_longest,180.0,1.3449,1.4509,2.7,90.0,10,"303,509;298,511"
1140,141.46,cc_longest,180.0,1.0797,2.1736,2.839,180.0,7,"102,461;96,464"
1324,141.46,polyline,,,1.3959,,,7,
4248,141.46,polyline,,,1.4638,,,7,
1747,136.72,polyline,,,0.9021,,,8,
1606,133.37,polyline,,,1.0887,,,7,
5030,133.37,polyline,,,1.128,,,7,
3447,133.37,cc_longest,180.0,1.0797,2.1289,3.666,180.0,7,"297,368;291,366"
4035,133.37,polyline,,,0.8502,,,0,
5219,133.37,polyline,,,1.2836,,,7,
5410,130.02,polyline,,,0.9002,,,6,
594,130.02,polyline,,,0.9277,,,6,
3387,125.28,polyline,,,1.337,,,7,
3262,125.28,polyline,,,0.9104,,,9,
2023,121.93,cc_longest,180.0,1.1036,2.0973,3.546,146.3,7,"172,19;176,23"
1555,121.93,cc_longest,180.0,1.2243,1.0367,1.884,123.7,7,"132,325;133,330"
418,121.93,polyline,,,0.8444,,,0,
4956,121.93,polyline,,,0.6509,,,0,
2040,121.93,polyline,,,0.9032,,,8,
3804,121.93,polyline,,,1.1587,,,6,
2585,121.93,polyline,,,1.0754,,,6,
216,117.19,polyline,,,1.061,,,7,
12,117.19,cc_longest,180.0,1.0,1.9031,2.643,180.0,7,"6,274;0,274"
33,117.19,cc_longest,180.0,1.0,1.9891,2.312,180.0,7,"7,509;1,509"
5009,117.19,cc_longest,180.0,1.0,2.9605,5.928,180.0,7,"442,432;436,432"
2058,113.84,cc_longest,180.0,1.1657,1.9799,4.004,123.7,6,"175,193;175,188"
2786,113.84,polyline,,,0.9036,,,6,
170,113.84,polyline,,,1.1521,,,6,
5759,113.84,polyline,,,0.8295,,,6,
5570,113.84,polyline,,,0.7732,,,6,
2980,113.84,polyline,,,0.9825,,,6,
2596,113.84,polyline,,,1.2322,,,6,
4463,113.84,polyline,,,1.0569,,,6,
270,113.84,polyline,,,1.4297,,,0,
2762,113.84,polyline,,,1.4771,,,6,
1168,113.84,polyline,,,0.9242,,,6,
5376,113.84,polyline,,,1.1,,,6,
4958,110.49,cc_longest,180.0,1.0,1.8956,2.686,180.0,5,"435,154;431,158"
4402,110.49,polyline,,,0.7365,,,5,
929,110.49,cc_longest,180.0,1.2649,1.0811,1.502,90.0,6,"77,422;79,426"
18,105.75,polyline,,,0.8157,,,6,
3972,105.75,polyline,,,1.288,,,6,
5215,105.75,polyline,,,1.118,,,6,
5178,105.75,cc_longest,180.0,1.0618,1.5002,3.985,151.8,6,"452,169;451,174"
5021,105.75,polyline,,,0.8666,,,6,
496,105.75,cc_longest,180.0,1.0618,1.5274,2.068,180.0,6,"48,157;43,158"
5316,105.75,polyline,,,0.9181,,,6,
1885,105.75,cc_longest,180.0,1.0618,3.2766,5.583,151.8,6,"164,157;159,156"
5562,105.75,polyline,,,1.3147,,,6,
4348,105.75,polyline,,,1.2709,,,6,
408,105.75,polyline,,,1.1472,,,6,
5202,102.4,polyline,,,0.9511,,,5,
2398,102.4,polyline,,,1.1765,,,5,
3491,102.4,polyline,,,1.1202,,,5,
4597,102.4,polyline,,,0.8094,,,5,
3987,102.4,cc_longest,180.0,1.0485,1.7202,3.056,180.0,5,"344,455;341,451"
1706,102.4,cc_longest,180.0,1.2715,1.5541,2.872,90.0,5,"147,407;143,406"
2153,102.4,polyline,,,1.0893,,,5,
2265,102.4,polyline,,,0.712,,,0,
3237,102.4,polyline,,,0.7346,,,5,
3255,102.4,polyline,,,0.8483,,,5,
