cc_id,length_nm,adopt_type,turn_angle,e2e_ratio,h_mean_nm,h_max_on_path,end_tangent_angle,n_pixel,endpoints
5000,344.86,polyline,,,1.1525,,,17,
3349,344.86,cc_longest,180.0,1.0706,1.001,2.077,148.1,20,"253,300;249,284"
667,344.86,polyline,,,0.9237,,,17,
5083,344.86,polyline,,,0.911,,,17,
4760,344.86,polyline,,,1.2969,,,17,
28,341.51,polyline,,,1.6872,,,16,
2741,341.51,polyline,,,1.3623,,,16,
6118,340.12,polyline,,,1.7503,,,18,
6421,340.12,polyline,,,1.5338,,,18,
1899,340.12,cc_longest,180.0,1.08,1.5166,3.31,169.6,23,"131,300;133,284"
2191,340.12,polyline,,,1.3316,,,18,
1626,338.16,polyline,,,1.0213,,,0,
3041,336.77,polyline,,,1.7958,,,22,
5555,333.42,polyline,,,1.6548,,,16,
4300,333.42,polyline,,,1.8031,,,16,
3662,333.42,polyline,,,1.241,,,16,
4660,333.42,polyline,,,1.5305,,,16,
1729,330.07,polyline,,,0.9826,,,0,
694,330.07,polyline,,,0.9855,,,32,
1555,330.07,polyline,,,0.9942,,,0,
170,326.72,polyline,,,1.5189,,,14,
3272,321.98,polyline,,,1.5512,,,15,
485,320.59,polyline,,,1.8823,,,18,
3757,318.63,cc_longest,180.0,1.0876,1.5931,2.697,162.4,15,"291,359;279,368"
4233,318.63,polyline,,,1.1476,,,18,
3997,318.63,cc_longest,180.0,1.0687,1.3744,3.02,170.1,18,"308,329;300,316"
2780,317.24,polyline,,,1.3906,,,16,
2607,317.24,cc_longest,180.0,1.1485,2.1537,5.003,170.4,23,"199,196;185,194"
1068,313.89,polyline,,,1.6939,,,16,
4979,310.54,polyline,,,1.0903,,,14,
4910,309.15,polyline,,,1.2828,,,23,
6029,307.19,polyline,,,1.1887,,,13,
3954,305.8,cc_longest,180.0,1.1241,1.1538,1.996,143.3,22,"302,76;297,89"
6033,305.8,polyline,,,1.0382,,,15,
4103,305.8,cc_longest,180.0,1.2958,1.3914,2.252,109.6,26,"316,56;311,45"
6237,301.06,polyline,,,1.616,,,0,
3821,299.1,cc_longest,180.0,1.0775,1.0964,2.306,164.4,15,"295,44;286,33"
5605,299.1,cc_longest,180.0,1.3536,1.21,2.393,114.8,16,"438,57;446,49"
775,299.1,polyline,,,1.5528,,,13,
3082,299.1,polyline,,,1.7135,,,13,
469,299.1,polyline,,,1.3775,,,13,
4243,297.71,polyline,,,1.432,,,15,
5208,297.71,polyline,,,1.5808,,,15,
4351,294.36,polyline,,,1.3923,,,14,
1209,294.36,cc_longest,180.0,1.1769,2.1825,4.281,176.8,19,"92,509;84,499"
6,294.36,polyline,,,1.7012,,,22,
2287,291.01,polyline,,,1.3655,,,13,
5890,291.01,cc_longest,180.0,1.1075,1.3967,2.131,144.1,15,"469,494;459,503"
17,286.27,polyline,,,1.2516,,,64,
4538,286.27,cc_longest,180.0,1.355,2.8611,9.392,130.4,34,"354,470;345,464"
6291,282.92,polyline,,,1.3381,,,13,
782,282.92,polyline,,,1.5846,,,0,
1328,281.53,polyline,,,1.5894,,,16,
2320,279.56,polyline,,,1.1934,,,12,
871,279.56,polyline,,,1.2394,,,12,
2463,279.56,polyline,,,1.7653,,,0,
3421,278.18,polyline,,,1.3109,,,14,
581,274.83,polyline,,,3.3037,,,13,
2,274.83,cc_longest,180.0,1.1527,4.4776,4.355,160.1,25,"10,123;0,116"
4565,274.83,polyline,,,1.4854,,,13,
5060,274.83,polyline,,,1.204,,,29,
6245,274.83,polyline,,,0.8848,,,13,
4658,271.47,cc_longest,180.0,1.0854,1.6479,2.636,172.0,16,"362,450;354,440"
1254,271.47,polyline,,,1.7934,,,12,
3684,270.09,cc_longest,180.0,1.3245,1.2059,1.672,124.7,16,"276,442;273,452"
2413,266.74,polyline,,,1.1436,,,13,
166,263.38,polyline,,,1.7046,,,12,
120,263.38,polyline,,,1.1366,,,0,
5976,263.38,polyline,,,0.8764,,,0,
5082,258.65,cc_longest,180.0,1.0997,1.4086,4.376,166.5,19,"399,79;400,91"
4038,258.65,polyline,,,0.946,,,0,
4600,258.65,polyline,,,1.4205,,,13,
3093,255.29,polyline,,,1.0867,,,20,
1409,255.29,polyline,,,2.4828,,,0,
6155,255.29,polyline,,,0.7784,,,13,
6324,251.94,polyline,,,1.281,,,11,
1334,251.94,polyline,,,1.5532,,,11,
4948,251.94,polyline,,,1.2222,,,15,
4369,251.94,polyline,,,1.2496,,,13,
6211,250.56,polyline,,,1.3267,,,18,
6388,250.56,polyline,,,1.1353,,,13,
5288,250.56,polyline,,,1.246,,,19,
5917,250.56,polyline,,,1.2029,,,17,
4614,247.2,polyline,,,1.0907,,,14,
4991,247.2,polyline,,,1.3091,,,12,
2020,243.85,polyline,,,1.2994,,,11,
6316,243.85,polyline,,,0.9237,,,11,
4516,239.11,polyline,,,1.1411,,,12,
6339,239.11,polyline,,,1.1023,,,12,
3220,239.11,polyline,,,1.1209,,,12,
2517,235.76,cc_longest,180.0,1.116,1.0101,2.42,162.5,12,"184,416;178,407"
4037,235.76,polyline,,,1.1885,,,11,
31,235.76,cc_longest,180.0,1.3093,2.9463,5.589,108.9,18,"10,334;1,336"
2846,235.76,cc_longest,180.0,1.0797,0.988,1.942,161.6,13,"210,11;205,21"
6356,232.41,polyline,,,1.666,,,10,
1566,231.02,polyline,,,1.4288,,,12,
2174,231.02,polyline,,,0.9478,,,12,
6293,231.02,polyline,,,1.3715,,,13,
6182,227.67,polyline,,,1.7696,,,13,
3324,227.67,polyline,,,1.5004,,,15,
6109,227.67,polyline,,,1.246,,,14,
1719,224.32,polyline,,,1.2237,,,10,
5115,224.32,polyline,,,3.2099,,,10,
952,224.32,cc_longest,180.0,1.0804,1.552,2.65,151.8,12,"67,493;75,500"
3794,216.23,polyline,,,0.9082,,,10,
4400,216.23,polyline,,,1.163,,,10,
3184,216.23,polyline,,,1.0632,,,10,
4454,214.84,polyline,,,1.2765,,,12,
5087,211.49,polyline,,,1.226,,,16,
4886,211.49,polyline,,,1.0855,,,0,
3749,208.14,polyline,,,1.6828,,,10,
3481,208.14,polyline,,,1.2487,,,10,
1233,208.14,cc_longest,180.0,1.1559,0.9662,1.686,141.1,12,"95,416;86,414"
4264,208.14,polyline,,,1.2999,,,10,
2387,208.14,polyline,,,1.0963,,,10,
4349,208.14,polyline,,,1.2972,,,10,
3094,204.79,polyline,,,1.0061,,,9,
1841,203.4,polyline,,,1.7076,,,11,
5293,203.4,polyline,,,1.2847,,,13,
770,200.05,cc_longest,180.0,1.1907,2.2249,3.27,142.5,11,"60,9;55,2"
6260,200.05,polyline,,,1.3498,,,10,
5199,200.05,polyline,,,4.766,,,0,
5100,200.05,polyline,,,1.2267,,,13,
6048,200.05,polyline,,,0.956,,,10,
4395,200.05,polyline,,,1.4474,,,10,
4897,200.05,polyline,,,1.074,,,10,
3687,196.7,polyline,,,1.1417,,,9,
5468,196.7,polyline,,,1.0623,,,0,
4813,196.7,polyline,,,0.9087,,,0,
5011,196.7,cc_longest,180.0,1.0675,2.8774,7.477,171.1,9,"395,305;387,300"
2244,191.96,polyline,,,1.2048,,,10,
2276,191.96,polyline,,,0.9068,,,10,
177,188.61,polyline,,,1.1087,,,9,
2357,188.61,cc_longest,180.0,1.268,0.8795,1.443,104.1,13,"172,269;165,272"
407,188.61,polyline,,,0.9147,,,9,
5093,188.61,cc_longest,180.0,1.0797,1.6256,3.283,161.5,9,"404,134;396,130"
2316,188.61,polyline,,,1.2698,,,9,
931,188.61,polyline,,,1.2106,,,9,
5452,185.26,polyline,,,0.8664,,,0,
5492,183.87,polyline,,,1.281,,,0,
4846,183.87,polyline,,,0.9439,,,12,
5213,183.87,polyline,,,0.89,,,10,
794,180.52,polyline,,,0.9244,,,0,
5562,180.52,polyline,,,1.2046,,,9,
4336,180.52,polyline,,,0.9776,,,9,
683,180.52,cc_longest,180.0,1.1834,1.2143,2.373,126.1,10,"52,391;47,397"
4421,180.52,polyline,,,1.1424,,,9,
6290,180.52,polyline,,,0.839,,,9,
5132,180.52,polyline,,,1.0638,,,9,
5341,180.52,polyline,,,0.8735,,,9,
2370,177.17,cc_longest,180.0,1.1911,1.5313,1.901,112.5,9,"170,129;167,136"
59,177.17,cc_longest,180.0,1.2579,1.2372,1.895,148.3,14,"4,510;8,504"
3477,177.17,polyline,,,1.2894,,,8,
3972,177.17,polyline,,,0.8436,,,0,
3172,177.17,polyline,,,1.4588,,,8,
4765,177.17,polyline,,,1.0349,,,8,
4210,172.43,polyline,,,1.6577,,,0,
5825,172.43,polyline,,,0.8947,,,12,
6251,169.08,polyline,,,1.131,,,0,
34,169.08,polyline,,,1.0779,,,8,
6300,169.08,polyline,,,1.2069,,,10,
5047,169.08,cc_longest,180.0,1.0738,2.1811,7.383,152.6,8,"395,102;391,109"
1877,169.08,polyline,,,1.3864,,,10,
2417,169.08,cc_longest,180.0,1.0738,1.5263,2.205,166.4,8,"177,103;170,107"
5990,169.08,polyline,,,0.9048,,,14,
6030,164.34,cc_longest,180.0,1.1558,1.8174,7.902,135.0,9,"479,373;472,371"
4596,164.34,cc_longest,180.0,1.1558,1.0585,1.261,135.0,10,"356,166;349,164"
145,160.99,polyline,,,1.2372,,,8,
4544,160.99,cc_longest,180.0,1.1657,0.9717,1.268,155.8,9,"346,156;347,149"
3980,160.99,polyline,,,1.1335,,,8,
1763,160.99,polyline,,,0.8883,,,8,
4402,160.99,polyline,,,1.493,,,0,
841,160.99,polyline,,,1.192,,,0,
3492,160.99,polyline,,,1.3164,,,0,
4728,160.99,polyline,,,1.0214,,,8,
2242,160.99,polyline,,,0.9776,,,8,
5573,160.99,polyline,,,0.9785,,,8,
192,160.99,cc_longest,180.0,1.0823,0.879,1.861,165.9,10,"17,443;14,450"
6369,160.99,polyline,,,1.3813,,,8,
5524,160.99,polyline,,,1.3628,,,8,
1052,157.64,polyline,,,0.7686,,,7,
5786,157.64,polyline,,,0.8449,,,0,
6041,157.64,polyline,,,1.1288,,,7,
4,156.25,cc_longest,180.0,1.0,4.9293,8.805,180.0,9,"0,497;0,489"
2067,152.9,polyline,,,1.0821,,,0,
6329,152.9,cc_longest,180.0,1.287,1.0214,1.443,117.4,9,"505,212;504,206"
1795,152.9,cc_longest,180.0,1.0753,1.2068,1.787,143.9,9,"129,509;122,511"
1069,152.9,polyline,,,1.137,,,11,
2816,152.9,polyline,,,0.7138,,,8,
2331,152.9,polyline,,,1.2658,,,8,
6359,152.9,polyline,,,0.8106,,,12,
2555,152.9,cc_longest,180.0,1.0753,2.3825,6.547,175.1,8,"188,488;181,486"
4320,152.9,polyline,,,1.0669,,,0,
5919,152.9,polyline,,,1.4142,,,8,
6192,149.55,polyline,,,0.8794,,,7,
4238,149.55,polyline,,,1.124,,,7,
5086,149.55,polyline,,,1.0094,,,0,
4860,149.55,polyline,,,1.333,,,0,
2822,149.55,polyline,,,1.0614,,,7,
1147,149.55,polyline,,,1.3369,,,0,
5111,149.55,polyline,,,0.7936,,,0,
226,149.55,polyline,,,1.4708,,,9,
5770,144.81,polyline,,,0.8495,,,8,
812,144.81,polyline,,,1.2144,,,8,
6415,144.81,polyline,,,1.1487,,,8,
5895,144.81,polyline,,,1.0453,,,16,
5,144.81,polyline,,,1.1243,,,8,
21,141.46,polyline,,,0.9612,,,0,
625,141.46,cc_longest,180.0,1.1311,4.2977,7.76,146.3,7,"48,113;43,117"
5995,141.46,polyline,,,0.8081,,,0,
5279,141.46,cc_longest,180.0,1.1907,5.0913,9.244,180.0,8,"411,274;417,273"
1189,141.46,polyline,,,1.0797,,,7,
1294,141.46,polyline,,,1.0221,,,11,
1335,141.46,polyline,,,0.9545,,,9,
371,141.46,polyline,,,1.1481,,,7,
2894,141.46,polyline,,,0.9083,,,7,
4940,141.46,polyline,,,0.8697,,,0,
1666,141.46,polyline,,,1.1442,,,7,
4474,138.11,polyline,,,1.2113,,,6,
5220,133.37,polyline,,,0.9689,,,7,
182,133.37,polyline,,,1.1866,,,7,
5974,133.37,polyline,,,0.7879,,,7,
5408,133.37,polyline,,,1.4226,,,7,
2418,133.37,polyline,,,1.0267,,,7,
91,133.37,polyline,,,1.019,,,7,
3115,133.37,cc_longest,180.0,1.0797,1.831,3.128,151.8,7,"230,178;228,172"
849,133.37,polyline,,,1.1741,,,7,
2725,133.37,polyline,,,1.0373,,,7,
5631,133.37,polyline,,,1.0344,,,7,
24,133.37,polyline,,,1.0518,,,7,
5833,130.02,polyline,,,0.9439,,,6,
687,130.02,polyline,,,0.8405,,,0,
3884,130.02,polyline,,,0.7203,,,6,
1030,130.02,cc_longest,180.0,1.0396,1.5777,2.717,163.2,8,"77,372;73,367"
1571,130.02,polyline,,,0.9933,,,6,
4659,130.02,polyline,,,1.1125,,,0,
3212,130.02,polyline,,,1.4136,,,6,
6375,130.02,polyline,,,1.2462,,,6,
1544,125.28,polyline,,,1.0672,,,7,
4435,125.28,polyline,,,0.8611,,,7,
6057,125.28,polyline,,,1.3022,,,0,
3317,125.28,polyline,,,1.1394,,,7,
5948,125.28,cc_longest,180.0,1.0545,2.2808,4.713,180.0,7,"470,368;464,369"
6303,125.28,polyline,,,1.4659,,,7,
4871,125.28,polyline,,,0.7994,,,7,
5644,125.28,cc_longest,180.0,1.0545,3.3528,6.621,151.8,7,"446,227;440,226"
705,125.28,polyline,,,1.3899,,,7,
1215,121.93,polyline,,,1.2765,,,6,
2677,121.93,polyline,,,1.0507,,,6,
4638,121.93,polyline,,,0.8315,,,6,
1655,121.93,polyline,,,1.2349,,,6,
3647,121.93,polyline,,,0.9102,,,6,
2632,121.93,cc_longest,180.0,1.1036,0.8709,1.773,146.3,10,"191,207;187,211"
5530,121.93,cc_longest,180.0,1.0706,1.5552,2.164,180.0,6,"432,399;429,394"
4532,121.93,polyline,,,1.6108,,,9,
4524,121.93,polyline,,,0.7405,,,6,
5354,121.93,polyline,,,1.2552,,,6,
5286,121.93,polyline,,,0.8888,,,6,
6129,121.93,polyline,,,0.781,,,0,
3863,121.93,polyline,,,1.2507,,,8,
768,121.93,polyline,,,0.854,,,0,
5330,121.93,polyline,,,0.8113,,,6,
4466,121.93,polyline,,,0.7832,,,6,
1266,121.93,polyline,,,1.1709,,,6,
126,117.19,polyline,,,0.9044,,,7,
1,117.19,cc_longest,180.0,1.0,4.603,9.587,180.0,7,"0,22;0,16"
6153,113.84,polyline,,,1.3293,,,6,
4592,113.84,polyline,,,1.1855,,,6,
3065,113.84,polyline,,,1.0001,,,8,
1022,113.84,cc_longest,180.0,1.1657,0.9889,1.692,146.3,8,"75,508;72,504"
3941,113.84,polyline,,,1.4248,,,6,
5277,113.84,polyline,,,0.9518,,,6,
4094,113.84,polyline,,,0.8843,,,6,
3641,113.84,polyline,,,0.9709,,,0,
3678,113.84,polyline,,,0.9776,,,0,
3639,113.84,polyline,,,1.1518,,,6,
2790,113.84,polyline,,,1.2215,,,6,
4817,113.84,polyline,,,1.0619,,,6,
4686,113.84,polyline,,,1.0181,,,6,
456,113.84,polyline,,,1.0799,,,6,
4736,113.84,cc_longest,180.0,1.1657,1.3979,2.562,180.0,7,"363,206;363,201"
3500,113.84,polyline,,,0.9158,,,0,
1430,113.84,polyline,,,0.8877,,,6,
4572,113.84,polyline,,,1.0855,,,6,
490,113.84,polyline,,,1.1372,,,6,
895,113.84,polyline,,,1.3271,,,6,
5064,113.84,cc_longest,180.0,1.0823,1.0001,1.733,151.8,8,"395,249;393,254"
3510,113.84,polyline,,,1.0518,,,6,
3348,113.84,polyline,,,0.8057,,,6,
1278,113.84,polyline,,,1.1057,,,6,
3814,113.84,polyline,,,1.0495,,,6,
4422,113.84,polyline,,,1.2597,,,0,
6006,113.84,polyline,,,0.945,,,6,
6172,113.84,polyline,,,1.1327,,,6,
4384,113.84,polyline,,,0.854,,,0,
128,110.49,cc_longest,180.0,1.0,2.0227,3.074,180.0,5,"14,414;10,418"
5956,105.75,cc_longest,180.0,1.2107,1.3574,2.441,118.2,7,"469,172;465,170"
2228,105.75,polyline,,,0.9001,,,6,
53,105.75,polyline,,,1.172,,,6,
3562,105.75,polyline,,,0.8394,,,6,
4480,105.75,polyline,,,0.8799,,,6,
3342,105.75,polyline,,,0.7225,,,0,
3331,105.75,polyline,,,1.0686,,,6,
3448,105.75,polyline,,,1.2383,,,6,
6140,105.75,polyline,,,0.9192,,,6,
4877,105.75,polyline,,,0.8282,,,6,
4836,105.75,polyline,,,1.2361,,,6,
5068,105.75,polyline,,,0.6933,,,6,
6413,105.75,cc_longest,180.0,1.0618,1.0316,2.164,151.8,7,"510,302;509,307"
4994,105.75,polyline,,,1.0608,,,6,
2277,105.75,polyline,,,0.8664,,,6,
2333,102.4,cc_longest,180.0,1.0485,1.7975,2.758,135.0,5,"166,506;163,510"
1930,102.4,polyline,,,1.1799,,,0,
1866,102.4,polyline,,,0.9088,,,0,
13,102.4,polyline,,,0.7888,,,5,
6219,102.4,polyline,,,0.5704,,,0,
4448,102.4,polyline,,,0.8279,,,0,
3294,102.4,polyline,,,1.2648,,,0,
1137,102.4,cc_longest,180.0,1.2715,1.6694,2.838,90.0,5,"84,414;80,413"
3243,102.4,polyline,,,0.7403,,,5,
2533,102.4,polyline,,,0.7915,,,0,
2397,102.4,polyline,,,0.9372,,,5,
377,102.4,polyline,,,1.134,,,5,
690,102.4,polyline,,,0.952,,,0,
5216,102.4,polyline,,,0.7996,,,0,
1081,102.4,polyline,,,0.9439,,,0,
1029,102.4,polyline,,,0.9075,,,5,
258,102.4,polyline,,,1.2864,,,7,
677,102.4,polyline,,,0.859,,,5,
2307,102.4,polyline,,,1.1138,,,5,
717,102.4,polyline,,,1.0814,,,5,
559,102.4,polyline,,,1.0949,,,5,
777,102.4,cc_longest,180.0,1.0485,0.9291,2.387,180.0,6,"59,148;55,151"
1638,102.4,polyline,,,1.1219,,,5,
