cc_id,length_nm,adopt_type,turn_angle,e2e_ratio,h_mean_nm,h_max_on_path,end_tangent_angle,n_pixel,endpoints
8409,934.96,cc_longest,179.17,1.1732,1.4979,5.479,179.8,144,"466,307;427,319"
1456,910.69,cc_longest,152.03,1.2561,1.3954,3.9,148.5,59,"87,434;84,471"
6085,910.69,cc_longest,130.97,1.2932,1.1714,2.404,122.3,63,"319,308;307,342"
3801,878.33,polyline,,,1.5892,,,46,
4333,860.19,cc_longest,144.0,1.3303,1.847,3.965,139.8,74,"257,239;227,253"
9879,833.95,cc_longest,176.82,1.0835,1.9882,4.02,171.4,79,"504,485;481,453"
8870,824.48,cc_longest,136.04,1.1527,1.5686,4.24,136.1,57,"466,33;436,54"
8021,784.03,cc_longest,122.76,1.2996,1.5892,4.029,109.4,68,"417,388;402,415"
2841,761.14,cc_longest,171.09,1.3511,1.5768,5.065,159.1,71,"184,256;168,232"
8995,744.96,cc_longest,165.96,1.2147,1.8435,4.785,171.6,62,"479,117;448,122"
3841,695.85,cc_longest,163.3,1.2031,1.4415,3.403,171.8,42,"214,339;208,368"
1060,679.67,cc_longest,176.44,1.2235,1.5824,3.394,147.2,47,"65,355;60,383"
1765,671.58,cc_longest,136.3,1.264,2.4638,5.11,163.7,89,"140,478;114,486"
8157,670.19,cc_longest,168.69,1.0978,2.1907,4.814,173.4,57,"434,33;403,29"
9723,668.23,cc_longest,142.33,1.3956,1.4347,3.355,101.8,49,"486,99;481,75"
7307,666.84,polyline,,,1.7749,,,0,
7756,663.49,polyline,,,1.6508,,,0,
2432,660.14,cc_longest,169.51,1.1593,1.6553,4.572,165.5,46,"154,429;139,454"
7396,656.79,cc_longest,156.04,1.2811,1.6347,3.658,169.9,37,"378,185;370,160"
6746,645.34,cc_longest,166.76,1.293,1.3972,3.675,130.8,40,"360,394;338,381"
7608,637.25,cc_longest,133.78,1.2643,1.2278,2.565,175.2,39,"399,283;378,268"
3921,637.25,polyline,,,2.0148,,,27,
8626,632.52,polyline,,,1.6869,,,0,
8061,627.78,cc_longest,168.69,1.2219,2.0426,4.631,154.6,38,"424,221;398,217"
4279,627.78,cc_longest,144.42,1.3014,1.3653,2.674,116.4,62,"246,44;225,31"
117,619.69,cc_longest,176.88,1.3444,1.6632,4.615,177.7,52,"21,462;7,443"
9658,616.33,polyline,,,1.7096,,,35,
1289,609.63,cc_longest,170.09,1.2617,1.4051,3.202,148.6,68,"82,293;76,269"
7065,596.8,cc_longest,137.34,1.1348,1.4702,3.547,177.9,32,"380,364;354,357"
3366,592.06,polyline,,,1.0907,,,99,
1439,588.71,polyline,,,1.4298,,,0,
7011,586.75,polyline,,,1.5539,,,0,
3341,580.62,polyline,,,1.6896,,,0,
2368,573.92,cc_longest,173.83,1.393,2.1605,4.12,126.2,60,"156,274;145,292"
4105,572.53,cc_longest,154.98,1.3243,1.6994,5.63,129.6,37,"237,182;216,175"
9074,557.74,cc_longest,139.76,1.3537,1.4638,3.067,164.0,73,"480,385;459,387"
1968,553.0,cc_longest,174.69,1.1912,1.5313,3.272,163.1,42,"134,441;112,432"
3248,541.56,polyline,,,1.5784,,,0,
9164,538.21,cc_longest,149.35,1.2178,1.5941,3.597,132.6,54,"471,301;455,285"
3799,538.21,cc_longest,171.87,1.0808,1.8855,4.031,178.0,28,"213,253;202,276"
52,536.82,polyline,,,1.6345,,,26,
1143,536.82,polyline,,,2.0893,,,31,
4818,536.82,cc_longest,167.47,1.0994,1.6238,3.965,174.7,36,"274,292;250,299"
651,534.86,cc_longest,152.82,1.3284,1.3822,3.525,122.6,38,"57,502;41,489"
5064,530.12,polyline,,,1.3449,,,39,
3590,528.73,polyline,,,1.5604,,,63,
1053,518.68,cc_longest,152.82,1.2882,1.386,3.191,114.5,30,"74,177;58,190"
5992,518.68,cc_longest,149.04,1.1503,1.5168,2.82,169.6,52,"325,461;303,454"
2270,515.33,cc_longest,176.42,1.0956,1.2059,2.449,179.5,34,"146,68;128,52"
9988,513.94,polyline,,,1.8121,,,37,
952,510.59,cc_longest,172.87,1.2911,1.4749,3.431,178.4,27,"64,447;53,464"
6572,510.59,polyline,,,1.5135,,,0,
6968,505.85,cc_longest,158.75,1.17,1.5147,3.769,160.0,27,"371,54;350,47"
6652,503.89,cc_longest,180.0,1.2741,1.3429,2.65,153.3,42,"353,127;334,134"
4149,502.5,cc_longest,123.69,1.3393,1.2038,2.493,162.4,56,"241,313;226,325"
2109,499.15,polyline,,,2.0233,,,26,
6381,495.8,cc_longest,180.0,1.0874,1.6964,3.174,167.6,34,"338,437;321,453"
7220,487.71,polyline,,,2.075,,,0,
9417,487.71,polyline,,,1.4457,,,21,
8,478.23,cc_longest,176.99,1.1646,1.4859,3.758,160.6,41,"21,100;0,99"
5157,468.18,cc_longest,180.0,1.093,1.7182,3.006,175.4,26,"281,34;266,18"
3592,468.18,cc_longest,180.0,1.2345,1.6999,3.924,158.2,43,"203,128;192,112"
8487,466.79,polyline,,,1.3762,,,22,
22,466.79,cc_longest,168.11,1.1718,1.5285,2.918,129.2,42,"20,247;0,251"
8859,463.44,cc_longest,180.0,1.1909,1.4576,2.846,154.7,33,"454,332;435,338"
5427,463.44,cc_longest,180.0,1.242,1.6558,3.715,173.1,31,"277,211;290,225"
8583,460.08,cc_longest,180.0,1.3087,1.3516,1.376,117.1,69,"442,480;442,498"
4719,460.08,cc_longest,180.0,1.1959,1.7705,4.122,152.7,37,"264,28;246,20"
6624,460.08,polyline,,,1.39,,,0,
590,460.08,cc_longest,180.0,1.1105,1.5923,3.571,149.3,37,"48,371;33,356"
10011,458.7,polyline,,,1.3723,,,26,
5598,450.61,polyline,,,1.5464,,,22,
10067,447.26,cc_longest,180.0,1.2474,1.7884,3.869,158.2,56,"509,170;493,179"
7704,447.26,cc_longest,180.0,1.1986,1.843,4.229,178.6,59,"384,147;398,160"
7305,447.26,polyline,,,1.2912,,,21,
4578,445.29,polyline,,,2.5162,,,34,
167,443.9,cc_longest,180.0,1.1225,2.1589,5.2,162.5,35,"20,351;9,334"
8360,443.9,polyline,,,1.4839,,,0,
9831,443.9,polyline,,,1.3047,,,20,
6313,439.17,polyline,,,1.2697,,,74,
10147,437.2,cc_longest,180.0,1.1637,1.2721,2.487,156.5,30,"510,509;493,500"
5326,432.46,polyline,,,1.9412,,,0,
8358,429.11,cc_longest,180.0,1.234,2.1657,4.971,158.4,28,"412,249;426,260"
628,427.72,cc_longest,180.0,1.1385,1.9947,5.617,179.9,32,"52,380;35,389"
9659,424.37,cc_longest,180.0,1.3055,1.2642,2.275,114.4,24,"480,51;471,65"
9485,424.37,cc_longest,180.0,1.1016,1.5259,3.3,179.7,34,"479,505;462,495"
675,424.37,cc_longest,180.0,1.2781,1.6637,3.499,110.5,38,"46,52;38,67"
3106,422.99,cc_longest,180.0,1.1023,1.4338,3.643,173.6,36,"176,42;171,23"
823,421.02,polyline,,,1.4366,,,34,
3198,419.63,cc_longest,180.0,1.31,1.3271,3.499,173.3,22,"184,425;171,415"
7639,416.28,cc_longest,180.0,1.1593,1.7359,3.161,173.8,37,"396,65;379,58"
310,416.28,polyline,,,1.6673,,,52,
1485,416.28,cc_longest,180.0,1.3933,1.0851,2.794,148.3,20,"98,502;83,499"
3703,412.93,cc_longest,180.0,1.2106,1.4764,2.886,155.1,45,"204,229;197,213"
6491,412.93,cc_longest,180.0,1.1517,1.6177,4.153,159.4,26,"337,413;328,429"
10186,412.93,cc_longest,180.0,1.0889,1.7858,3.496,159.5,24,"506,277;495,261"
3445,408.19,polyline,,,1.2343,,,0,
5043,404.84,cc_longest,180.0,1.2855,1.5005,2.82,165.2,36,"261,409;269,395"
7206,404.84,polyline,,,1.4651,,,18,
1497,404.84,cc_longest,180.0,1.2048,1.2868,2.284,174.1,29,"98,237;84,227"
6964,401.49,cc_longest,180.0,1.2351,1.1854,2.24,147.9,18,"363,489;349,498"
8118,400.1,polyline,,,1.4744,,,19,
6938,400.1,polyline,,,1.6501,,,31,
9387,398.14,cc_longest,180.0,1.1653,1.3507,3.867,154.1,28,"467,223;458,238"
297,396.75,cc_longest,180.0,1.1268,1.2463,4.753,162.7,30,"34,29;17,35"
963,396.75,cc_longest,180.0,1.2978,1.2865,2.718,158.6,25,"68,222;54,229"
2740,396.75,polyline,,,1.1608,,,19,
5822,393.4,cc_longest,180.0,1.3642,1.2639,2.692,156.2,25,"304,313;297,300"
6533,383.92,polyline,,,2.134,,,24,
4512,381.96,polyline,,,1.5091,,,26,
35,380.57,polyline,,,1.3345,,,0,
4173,380.57,polyline,,,1.2917,,,0,
8010,380.57,cc_longest,180.0,1.299,1.3382,3.514,174.4,26,"400,117;400,102"
5451,380.57,polyline,,,1.15,,,0,
448,380.57,cc_longest,180.0,1.2765,2.2001,5.346,160.2,30,"39,241;26,249"
5973,377.22,cc_longest,180.0,1.2364,1.3476,2.624,133.6,25,"311,292;301,304"
7585,377.22,cc_longest,180.0,1.1978,1.3732,2.353,156.3,24,"380,327;378,311"
472,373.87,cc_longest,180.0,1.2761,1.2731,2.009,151.7,35,"28,511;40,502"
1240,372.48,cc_longest,180.0,1.2259,1.9015,7.27,146.3,30,"79,392;68,381"
1746,372.48,polyline,,,1.4279,,,36,
4575,369.13,polyline,,,1.3054,,,17,
8716,369.13,polyline,,,1.3069,,,0,
1047,369.13,polyline,,,1.2385,,,44,
9769,369.13,cc_longest,180.0,1.1117,1.5941,3.551,158.3,32,"477,220;485,205"
1198,365.78,cc_longest,180.0,1.2684,1.366,2.393,130.3,20,"77,20;70,7"
7934,364.39,polyline,,,1.4083,,,37,
3934,364.39,polyline,,,1.397,,,18,
332,362.43,cc_longest,180.0,1.1855,3.1162,7.769,156.7,27,"33,160;19,153"
4300,361.04,cc_longest,180.0,1.2696,1.3308,2.825,170.8,28,"240,122;226,126"
2664,361.04,polyline,,,1.2135,,,0,
4034,361.04,polyline,,,1.408,,,17,
1262,357.69,polyline,,,1.0763,,,0,
1471,357.69,cc_longest,180.0,1.2209,1.2345,2.166,128.3,22,"89,395;89,380"
4374,356.3,polyline,,,1.278,,,46,
2052,354.34,polyline,,,1.844,,,15,
3487,352.95,polyline,,,1.2724,,,29,
8998,352.95,polyline,,,2.0423,,,98,
2273,346.25,polyline,,,1.6586,,,19,
7543,346.25,polyline,,,1.4347,,,0,
5792,344.86,cc_longest,180.0,1.1036,1.4974,3.56,174.1,27,"309,125;293,125"
2546,341.51,polyline,,,1.3275,,,0,
8152,341.51,polyline,,,1.4739,,,0,
5440,341.51,cc_longest,180.0,1.2855,1.2348,4.947,170.5,29,"288,400;277,408"
1503,341.51,polyline,,,1.5105,,,0,
18,341.51,cc_longest,180.0,1.1455,1.5421,3.754,178.0,26,"13,212;0,220"
4932,341.51,polyline,,,1.8282,,,16,
1002,338.16,polyline,,,1.3515,,,20,
6768,338.16,cc_longest,180.0,1.3279,1.7457,5.082,138.9,19,"346,463;339,474"
7508,338.16,cc_longest,180.0,1.1367,1.5875,3.241,144.1,23,"380,86;374,72"
9829,338.16,polyline,,,1.0877,,,0,
1806,338.16,polyline,,,1.2985,,,15,
2763,338.16,polyline,,,1.2768,,,17,
573,338.16,cc_longest,180.0,1.3688,1.2456,1.983,114.4,16,"44,310;32,314"
4569,336.77,polyline,,,1.7233,,,17,
7128,336.77,polyline,,,1.2392,,,27,
1515,336.77,polyline,,,1.4537,,,0,
9996,334.81,polyline,,,1.335,,,0,
1364,333.42,polyline,,,1.3308,,,0,
4394,333.42,cc_longest,180.0,1.1356,1.3598,2.596,137.2,23,"245,0;230,1"
5269,333.42,cc_longest,180.0,1.333,1.3337,3.379,169.8,23,"278,274;270,284"
4266,333.42,polyline,,,1.7579,,,0,
6547,330.07,polyline,,,1.4045,,,0,
7469,330.07,polyline,,,1.0001,,,0,
1328,330.07,polyline,,,1.2434,,,0,
3438,330.07,polyline,,,1.2886,,,32,
10114,330.07,polyline,,,1.6208,,,21,
7903,328.68,polyline,,,1.4576,,,0,
9890,328.68,polyline,,,1.589,,,70,
1575,325.33,polyline,,,1.5443,,,62,
6614,325.33,cc_longest,180.0,1.3646,1.1693,3.025,106.7,26,"340,49;333,59"
3122,325.33,polyline,,,1.1141,,,40,
8546,323.37,polyline,,,1.1314,,,0,
6453,321.98,polyline,,,1.1982,,,0,
3804,321.98,cc_longest,180.0,1.1775,1.2059,2.09,167.5,30,"203,325;203,339"
2969,321.98,cc_longest,180.0,1.3551,1.9181,4.317,136.5,26,"174,54;162,56"
5401,321.98,polyline,,,1.2923,,,0,
5570,318.63,polyline,,,1.127,,,0,
5919,318.63,cc_longest,180.0,1.1994,1.3643,2.816,173.7,47,"307,41;311,54"
5963,318.63,polyline,,,1.2842,,,16,
7383,318.63,cc_longest,180.0,1.0876,1.8649,3.128,158.5,16,"379,510;367,501"
218,318.63,cc_longest,180.0,1.1394,1.3998,2.286,148.1,30,"20,75;14,88"
6716,313.89,polyline,,,1.548,,,37,
807,313.89,cc_longest,180.0,1.2826,1.568,2.905,169.8,21,"45,454;51,443"
25,313.89,polyline,,,1.1462,,,0,
8136,313.89,polyline,,,1.5402,,,22,
42,313.89,polyline,,,1.5482,,,0,
4964,313.89,polyline,,,1.6635,,,62,
1349,313.89,cc_longest,180.0,1.1816,1.3187,2.678,124.5,22,"85,442;74,434"
6605,313.89,polyline,,,1.5391,,,15,
6017,310.54,polyline,,,1.5009,,,0,
248,310.54,polyline,,,2.166,,,49,
235,310.54,polyline,,,1.1498,,,0,
8786,307.19,polyline,,,1.4951,,,0,
9287,307.19,polyline,,,1.496,,,13,
9629,307.19,polyline,,,1.131,,,0,
6113,305.8,polyline,,,1.1992,,,15,
8920,305.8,polyline,,,1.4,,,15,
1674,305.8,polyline,,,3.93,,,0,
8763,305.8,polyline,,,1.2036,,,24,
679,305.8,cc_longest,180.0,1.3426,1.5815,2.508,150.9,23,"48,156;38,150"
2410,302.45,polyline,,,1.1331,,,0,
46,302.45,polyline,,,1.0719,,,0,
3616,302.45,polyline,,,1.1126,,,0,
5483,302.45,polyline,,,1.4919,,,0,
7689,302.45,cc_longest,180.0,1.385,1.4936,3.171,145.1,17,"391,402;381,397"
6046,302.45,polyline,,,0.9806,,,20,
9245,302.45,polyline,,,1.0664,,,0,
4461,302.45,cc_longest,180.0,1.0815,1.8205,3.557,149.8,21,"246,275;233,269"
10060,302.45,cc_longest,180.0,1.286,1.1531,2.072,158.3,23,"501,454;489,453"
9864,299.1,polyline,,,1.1699,,,0,
5884,294.36,cc_longest,180.0,1.2388,1.5986,2.556,152.0,22,"299,398;297,410"
3930,294.36,cc_longest,180.0,1.1559,1.3212,2.22,163.7,18,"219,159;208,152"
6062,291.01,polyline,,,1.2631,,,13,
4436,291.01,polyline,,,1.8105,,,17,
735,291.01,polyline,,,1.2144,,,0,
1208,286.27,polyline,,,1.3972,,,14,
7004,286.27,polyline,,,1.1318,,,0,
7861,282.92,polyline,,,1.6988,,,13,
5766,282.92,cc_longest,180.0,1.2704,1.3228,2.404,122.9,16,"301,161;292,154"
7268,279.56,cc_longest,180.0,1.2803,0.8399,1.734,125.4,17,"373,493;362,495"
9687,279.56,polyline,,,1.2381,,,17,
474,279.56,polyline,,,1.599,,,12,
3623,279.56,polyline,,,0.9621,,,12,
38,278.18,cc_longest,180.0,1.3966,1.1612,2.015,112.6,21,"10,428;0,426"
5528,278.18,polyline,,,1.3384,,,36,
3999,274.83,cc_longest,180.0,1.0824,1.547,3.15,173.5,14,"216,499;211,487"
8711,274.83,polyline,,,1.4715,,,0,
9234,274.83,polyline,,,1.0352,,,13,
7457,274.83,cc_longest,180.0,1.2586,1.3872,2.735,163.1,32,"380,424;370,419"
8715,271.47,cc_longest,180.0,1.363,1.7295,3.123,100.3,15,"434,105;436,95"
5867,271.47,cc_longest,180.0,1.35,1.0021,2.264,118.0,15,"301,271;296,280"
7923,271.47,cc_longest,180.0,1.3899,1.6313,2.831,116.2,24,"392,208;398,200"
4762,266.74,polyline,,,1.3226,,,23,
5637,266.74,cc_longest,180.0,1.1978,1.0986,1.612,129.0,14,"293,447;286,438"
4733,266.74,polyline,,,1.3256,,,17,
9657,263.38,polyline,,,1.1095,,,0,
3399,263.38,polyline,,,1.1853,,,12,
5130,263.38,cc_longest,180.0,1.1048,1.2028,3.049,168.9,26,"274,501;267,511"
1306,263.38,cc_longest,180.0,1.2259,1.5037,3.549,126.0,20,"79,229;79,218"
8592,263.38,polyline,,,1.1622,,,13,
4052,263.38,cc_longest,180.0,1.2062,1.2496,2.164,133.6,14,"216,221;214,210"
39,263.38,polyline,,,1.2885,,,0,
4836,263.38,cc_longest,180.0,1.2062,1.3312,2.683,114.9,26,"263,117;258,127"
10313,263.38,polyline,,,1.4379,,,0,
4085,263.38,cc_longest,180.0,1.3418,1.4152,2.91,173.3,16,"225,256;215,257"
7814,263.38,cc_longest,180.0,1.1521,1.6262,3.85,133.9,15,"387,46;398,50"
6114,262.0,polyline,,,1.251,,,21,
4055,260.03,polyline,,,1.2274,,,0,
9851,260.03,polyline,,,0.8825,,,17,
10016,258.65,cc_longest,180.0,1.0997,1.9642,3.776,152.2,15,"500,73;488,74"
8521,258.65,cc_longest,180.0,1.1845,1.0329,1.581,126.9,17,"424,499;422,488"
2040,255.29,polyline,,,1.1287,,,0,
914,255.29,polyline,,,2.1266,,,0,
8327,255.29,polyline,,,1.669,,,17,
4628,255.29,polyline,,,1.2325,,,0,
2132,255.29,polyline,,,1.1889,,,0,
6483,255.29,polyline,,,1.0177,,,12,
2337,251.94,polyline,,,1.2397,,,0,
6052,251.94,polyline,,,1.1628,,,11,
490,251.94,polyline,,,0.8846,,,0,
4421,251.94,polyline,,,1.1122,,,0,
412,250.56,cc_longest,180.0,1.0545,1.4476,4.212,166.8,18,"35,350;23,348"
8774,250.56,polyline,,,1.3884,,,20,
4,250.56,polyline,,,1.1511,,,0,
6299,248.59,polyline,,,0.823,,,10,
84,247.2,polyline,,,1.0162,,,0,
232,247.2,cc_longest,180.0,1.1321,1.7371,3.416,145.4,15,"19,497;17,486"
8457,247.2,cc_longest,180.0,1.3416,2.617,9.656,103.8,15,"417,431;422,423"
4366,247.2,polyline,,,1.0978,,,13,
2706,247.2,polyline,,,1.1269,,,12,
6021,247.2,cc_longest,180.0,1.2851,1.0292,2.234,162.8,27,"308,155;304,164"
4860,247.2,polyline,,,1.0184,,,0,
4131,243.85,polyline,,,1.135,,,11,
3728,243.85,polyline,,,1.3466,,,0,
8304,243.85,polyline,,,1.1396,,,0,
7623,243.85,polyline,,,1.6694,,,0,
536,243.85,cc_longest,180.0,1.3788,1.4954,4.851,110.9,16,"37,275;38,284"
2744,243.85,polyline,,,1.3408,,,11,
5035,243.85,polyline,,,1.4144,,,11,
1159,243.85,polyline,,,1.111,,,19,
8593,243.85,polyline,,,1.0789,,,0,
327,240.5,cc_longest,180.0,1.0226,1.2686,2.026,170.5,12,"27,475;18,483"
6890,239.11,polyline,,,0.8925,,,12,
4293,235.76,cc_longest,180.0,1.3093,1.0833,3.123,161.6,15,"232,455;225,461"
7958,235.76,polyline,,,1.9325,,,11,
58,235.76,cc_longest,180.0,1.1356,1.4598,2.731,145.8,22,"1,190;9,197"
3599,235.76,cc_longest,180.0,1.1562,0.928,2.251,150.6,12,"195,282;192,272"
1193,235.76,cc_longest,180.0,1.1356,2.8274,7.309,140.4,22,"73,395;65,402"
7282,235.76,cc_longest,180.0,1.1356,1.3727,3.023,140.4,44,"372,257;379,265"
1396,235.76,polyline,,,1.1211,,,11,
5832,235.76,polyline,,,1.3672,,,11,
5146,235.76,polyline,,,0.9121,,,11,
6957,235.76,polyline,,,1.1259,,,0,
7031,235.76,cc_longest,180.0,1.2011,0.9801,1.455,130.4,19,"363,33;353,34"
6146,235.76,polyline,,,1.0995,,,11,
6117,235.76,polyline,,,1.2688,,,15,
663,235.76,cc_longest,180.0,1.2011,2.1189,7.774,129.6,13,"39,211;38,221"
1024,232.41,polyline,,,1.2084,,,10,
5371,232.41,cc_longest,180.0,1.1899,1.1485,1.799,179.5,18,"274,386;282,380"
7331,232.41,polyline,,,1.1946,,,10,
2558,232.41,cc_longest,180.0,1.0437,1.8887,3.671,176.2,13,"151,423;142,416"
2255,231.02,cc_longest,180.0,1.0753,1.2465,2.506,173.1,14,"138,196;127,196"
2702,231.02,polyline,,,1.0441,,,0,
9302,227.67,polyline,,,1.3799,,,0,
2649,227.67,polyline,,,1.36,,,14,
834,227.67,polyline,,,1.233,,,18,
4761,227.67,polyline,,,1.0153,,,11,
1164,227.67,polyline,,,1.622,,,0,
535,227.67,polyline,,,1.4301,,,0,
6500,227.67,polyline,,,1.2764,,,11,
760,227.67,polyline,,,1.4925,,,0,
6585,227.67,polyline,,,1.2232,,,11,
7474,227.67,polyline,,,1.4577,,,0,
4090,227.67,polyline,,,1.5554,,,46,
5878,227.67,cc_longest,180.0,1.3551,1.2179,2.338,90.0,12,"303,502;296,507"
7186,227.67,polyline,,,1.0676,,,11,
3855,224.32,polyline,,,1.2588,,,32,
8397,224.32,polyline,,,0.9488,,,0,
8209,224.32,cc_longest,180.0,1.2458,1.6926,3.817,146.5,11,"412,430;405,424"
100,224.32,polyline,,,1.4271,,,10,
3265,224.32,cc_longest,180.0,1.3443,1.4723,3.119,141.4,14,"175,392;178,400"
10086,224.32,polyline,,,0.8718,,,0,
7706,224.32,cc_longest,180.0,1.0618,1.7866,3.477,172.4,12,"391,213;382,219"
4726,224.32,polyline,,,1.1375,,,18,
4135,222.93,cc_longest,180.0,1.3269,1.5361,2.122,98.3,13,"222,382;217,375"
7086,219.58,polyline,,,1.2131,,,11,
2282,219.58,polyline,,,1.0977,,,11,
7046,216.23,polyline,,,1.0845,,,12,
950,216.23,polyline,,,1.3412,,,10,
1993,216.23,polyline,,,1.1386,,,0,
5748,216.23,polyline,,,1.7085,,,12,
9663,216.23,polyline,,,1.0847,,,10,
6040,216.23,polyline,,,1.1765,,,12,
9837,216.23,polyline,,,1.1229,,,0,
9022,216.23,polyline,,,1.0125,,,13,
4940,216.23,polyline,,,1.4831,,,0,
10299,216.23,cc_longest,180.0,1.1071,1.3735,2.404,153.4,14,"509,38;501,32"
2907,216.23,polyline,,,1.3334,,,10,
3776,216.23,polyline,,,1.1794,,,10,
7791,216.23,cc_longest,180.0,1.2378,1.7175,3.154,173.1,18,"387,42;391,34"
3446,216.23,polyline,,,1.1144,,,0,
3473,216.23,polyline,,,0.9157,,,18,
9319,216.23,polyline,,,1.5153,,,10,
9341,216.23,cc_longest,180.0,1.287,1.7796,6.28,141.6,11,"461,204;456,197"
300,211.49,polyline,,,1.5018,,,13,
89,211.49,polyline,,,1.9496,,,11,
67,208.14,polyline,,,1.1061,,,0,
8957,208.14,polyline,,,1.3722,,,0,
3735,208.14,polyline,,,0.7913,,,0,
7254,208.14,polyline,,,1.0707,,,12,
5565,208.14,polyline,,,1.0403,,,0,
4372,208.14,polyline,,,1.0234,,,12,
3221,208.14,cc_longest,180.0,1.1296,1.1748,1.898,152.1,12,"180,447;172,452"
8508,208.14,polyline,,,0.9946,,,10,
9349,208.14,cc_longest,180.0,1.1296,1.3674,2.733,152.1,11,"464,326;456,321"
5200,208.14,polyline,,,1.2638,,,10,
5047,208.14,polyline,,,1.0812,,,10,
2287,208.14,cc_longest,180.0,1.1559,1.6077,3.586,123.5,16,"130,109;132,118"
6509,204.79,cc_longest,180.0,1.1723,1.0295,2.105,143.9,15,"331,173;327,181"
4070,204.79,cc_longest,180.0,1.3768,0.8325,1.736,146.8,11,"222,2;215,5"
7505,204.79,polyline,,,2.6601,,,14,
1333,204.79,polyline,,,1.2871,,,0,
8345,204.79,polyline,,,0.9922,,,0,
10018,204.79,cc_longest,180.0,1.2189,1.0673,1.584,139.4,13,"488,93;495,98"
9428,200.05,polyline,,,1.4468,,,12,
1684,200.05,polyline,,,1.0932,,,10,
3608,200.05,polyline,,,1.5733,,,10,
4399,200.05,polyline,,,1.2889,,,0,
5296,200.05,polyline,,,1.2212,,,0,
6074,200.05,cc_longest,180.0,1.1452,1.5519,2.43,125.5,13,"314,433;306,429"
6173,200.05,cc_longest,180.0,1.0797,1.5929,2.973,164.6,16,"318,279;315,288"
9121,200.05,polyline,,,1.2825,,,10,
6419,200.05,polyline,,,1.5124,,,13,
5404,200.05,polyline,,,1.2872,,,11,
9235,200.05,polyline,,,1.3118,,,10,
119,200.05,polyline,,,1.0826,,,11,
437,200.05,cc_longest,180.0,1.1311,1.2884,2.19,162.1,11,"26,48;27,39"
10173,200.05,polyline,,,1.1748,,,0,
10185,196.7,polyline,,,1.4408,,,9,
6198,196.7,polyline,,,1.1885,,,9,
10273,196.7,polyline,,,1.0756,,,9,
4767,196.7,cc_longest,180.0,1.2492,1.6364,1.586,162.4,54,"259,101;267,100"
6795,196.7,polyline,,,1.2938,,,12,
2640,196.7,polyline,,,1.2249,,,0,
720,196.7,polyline,,,0.918,,,9,
10098,196.7,cc_longest,180.0,1.2492,1.0317,1.623,126.1,10,"496,438;492,445"
473,196.7,cc_longest,180.0,1.3834,1.575,2.923,173.4,14,"34,57;27,55"
1784,196.7,cc_longest,180.0,1.3834,1.1141,1.686,94.4,12,"102,127;104,134"
1561,196.7,polyline,,,1.2365,,,9,
9885,196.7,polyline,,,1.2485,,,14,
389,196.7,cc_longest,180.0,1.2492,1.7949,4.897,157.8,12,"24,211;28,218"
9411,196.7,polyline,,,1.1403,,,0,
9817,196.7,polyline,,,0.9941,,,9,
